Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
39.0,3.5,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Urban,33,21.04862186356977
29.0,4.5,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,14,22.428152603492112
39.0,4.0,Fog,Medium,2,Drinks,scooter,2.0,No,,39,35.30694769997836
34.0,4.6,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,30,27.58159184659569
36.0,4.6,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,36,16.36263011830883
39.0,4.8,Windy,High,2,Buffet,electric_scooter,1.0,No,Urban,27,10.18712646544003
22.0,4.6,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,19,8.183905602379172
35.0,4.7,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,28,7.8223968184944885
31.0,4.3,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,31,21.731544337449257
31.0,4.6,Sunny,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,25,26.821644746541057
,,Sunny,Jam,2,Snack,scooter,0.0,No,Metropolitian,17,24.432845213212957
30.0,4.3,Fog,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,33,10.368993825930904
31.0,4.8,Cloudy,Jam,1,Snack,motorcycle,1.0,Yes,Urban,45,24.450661021220505
30.0,4.8,Cloudy,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,30,10.429418506768197
21.0,4.2,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,5.432083912565774
24.0,4.6,Windy,Low,1,Snack,scooter,0.0,No,Metropolitian,19,2.7161140896957248
22.0,4.9,Cloudy,Jam,1,Snack,scooter,0.0,No,Metropolitian,33,10894.9688414738
30.0,5.0,Sandstorms,Medium,2,Meal,scooter,1.0,No,Metropolitian,27,20.10469437947859
29.0,4.8,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,15,22.42798482603151
24.0,4.3,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,31,16.364668403511057
38.0,4.3,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,36,22.644473839635083
36.0,5.0,Fog,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,25,10.185369460404724
23.0,4.5,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,15,15.784164579022567
35.0,4.4,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,26,14.944962133375496
28.0,4.7,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,25,29.993693788014784
,,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Urban,21,2.727573358379673
24.0,4.9,Windy,Medium,0,Meal,motorcycle,0.0,No,Urban,17,11.322241389964427
35.0,4.7,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,24,17.549856993408604
25.0,4.9,Sandstorms,Jam,2,Snack,electric_scooter,0.0,No,Urban,16,35.44793006433463
20.0,4.7,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,26,10.99138612430928
25.0,4.9,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,28.65781530240925
34.0,4.1,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,42,24.44516834846969
34.0,4.7,Cloudy,Medium,0,Meal,motorcycle,0.0,Yes,Metropolitian,42,33.609296983347434
35.0,4.5,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,42,18.15543065613597
22.0,5.0,Sunny,Jam,2,Drinks,motorcycle,1.0,No,Urban,15,32.59318686880032
,,Stormy,Low,1,Meal,scooter,1.0,No,,21,21.978722764454243
28.0,5.0,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Urban,17,34.129627810962404
36.0,4.4,Windy,Jam,1,Drinks,motorcycle,1.0,No,,32,7.822604192376473
31.0,4.8,Sunny,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,39,24.727320964848317
36.0,4.6,Sunny,High,0,Drinks,motorcycle,1.0,No,Urban,23,5.495948890942792
31.0,4.7,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,39,17.568670170287213
32.0,4.2,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,39,22.662561522860653
30.0,5.0,Sunny,Low,2,Snack,motorcycle,0.0,No,Urban,15,13.588392962296433
20.0,4.8,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,17,9.970120160876103
33.0,4.6,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,5.2632881209662585
27.0,4.9,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,19,2.7169759774988496
29.0,4.9,Windy,Low,1,Snack,scooter,0.0,No,Metropolitian,12,13.154003528698775
25.0,4.6,Sandstorms,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,15,5.495841396548599
31.0,4.8,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,28,11.489697737329115
27.0,4.6,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,39,19.206220026463917
33.0,4.8,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,27,25.475029507646852
30.0,4.5,Fog,Medium,1,Buffet,scooter,0.0,No,Metropolitian,17,12.538723267026327
26.0,4.5,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16,15.645439759697128
22.0,4.8,Stormy,Low,2,Meal,scooter,0.0,No,Metropolitian,19,5.263433073101733
35.0,4.6,Stormy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,29,29.878147262341205
24.0,5.0,Sunny,Jam,1,Meal,motorcycle,0.0,No,,11,16.83322615729778
22.0,4.8,Fog,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,18,2.5086895293117757
20.0,4.8,Stormy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,16,22.56329532000778
24.0,4.9,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,22,12.540820770476866
,,,,0,Buffet,motorcycle,1.0,No,Metropolitian,19,13.637060379800923
35.0,4.9,Cloudy,High,1,Drinks,motorcycle,2.0,No,Urban,37,10.031476029313115
22.0,4.7,Sunny,Jam,2,Drinks,electric_scooter,0.0,No,Urban,17,29.885205759002034
,,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,33,16.364256641803703
37.0,3.6,Stormy,Jam,1,Meal,scooter,2.0,No,Metropolitian,36,19.002321194238572
37.0,4.5,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,29,8.01272778154846
38.0,4.3,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,36,27.636628840769877
38.0,4.4,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,33,12.983716863355008
37.0,4.0,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,35,24.725401949532863
20.0,4.8,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,27,9.605210287772435
,,,,3,Meal,scooter,1.0,No,Metropolitian,18,15.641173531323329
39.0,4.6,Cloudy,Low,1,Meal,scooter,0.0,No,Metropolitian,15,5.495303238658364
25.0,5.0,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,18,13.024867879455442
36.0,5.0,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,30,34.130776350410535
20.0,4.3,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,37,33.69357579025797
23.0,4.7,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,15,2.7620842209321594
32.0,4.7,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,8.146684105307108
34.0,4.7,Fog,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,49,28.526092990668218
36.0,4.8,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,32,7.640346919886066
25.0,4.6,Windy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,16,22.914551982083466
30.0,4.1,Sunny,Jam,0,Snack,motorcycle,,No,Metropolitian,33,19.934062381773533
25.0,4.9,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Urban,31,35.30679074256624
34.0,4.6,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,24.727307910762377
30.0,4.2,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,38,34.189306048549874
37.0,4.7,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,44,22.644473839635083
30.0,4.5,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,20,24.859181947274788
31.0,4.9,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,36,17.82543981528144
30.0,4.6,Windy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,23,5.263064892199206
31.0,3.8,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Urban,41,35.714872557841254
32.0,5.0,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,17,2.830560695427386
,,,,3,Drinks,electric_scooter,0.0,No,Urban,23,10.87113324221043
39.0,4.9,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,20,19.231423081048266
,,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,16.298752705565903
27.0,4.9,Fog,High,2,Snack,scooter,1.0,No,Metropolitian,22,10.520870908801992
22.0,5.0,Fog,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,46,23.67708086952716
33.0,4.4,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,32,19.206357170348255
27.0,4.7,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,11,5.015413159477846
26.0,4.8,Windy,Low,2,Buffet,motorcycle,,No,,10,13.345883542529991
37.0,4.2,Fog,Medium,2,Drinks,scooter,2.0,No,Metropolitian,41,27.409211332592452
34.0,4.7,Stormy,Low,1,Meal,scooter,1.0,No,,27,8.146935918486657
27.0,4.7,Sandstorms,Medium,2,Meal,electric_scooter,1.0,No,Urban,27,22.644473839635083
27.0,4.7,Cloudy,Jam,1,Meal,scooter,0.0,No,Metropolitian,22,12.983716863355008
39.0,4.3,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,32,24.546620770985182
33.0,5.0,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,38,24.539702726240616
27.0,4.7,Windy,Low,1,Snack,scooter,1.0,No,Urban,17,16.983359290708307
30.0,4.4,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,32,8.032340678411499
32.0,4.7,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Urban,29,8.183471391328775
28.0,4.6,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,19,2.830560695427386
34.0,4.8,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,33.72006068124309
25.0,4.5,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,23,14.367326669224393
31.0,4.5,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,31,20.85880953494587
22.0,4.5,Sandstorms,Low,1,Meal,motorcycle,,No,Metropolitian,16,2.493022707785211
27.0,4.7,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,29,34.708491693844636
20.0,4.5,Sunny,Jam,2,Meal,scooter,1.0,No,Urban,15,22.42710995330617
28.0,4.5,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21,24.54568933987578
37.0,4.3,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,39,19.813917054109016
34.0,4.5,Fog,Low,2,Snack,scooter,1.0,No,Urban,31,19.014993266024312
30.0,4.4,Cloudy,High,2,Meal,electric_scooter,1.0,No,Metropolitian,33,10.871050997148204
27.0,4.9,Sandstorms,Low,1,Meal,scooter,0.0,No,Urban,18,19.92460137380081
37.0,4.7,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,21.724265405130012
35.0,3.5,Windy,Jam,2,Meal,scooter,2.0,No,Metropolitian,44,34.196715971475264
27.0,4.7,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,17,21.60586070825978
35.0,4.7,Windy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,23,19.090484210074074
25.0,5.0,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,26,26.820405358024576
22.0,4.8,Fog,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,27,34.197074667439594
26.0,4.7,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,15,24.727451631810684
35.0,4.7,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,33,11.322241389964427
22.0,4.6,Windy,Jam,1,Buffet,scooter,1.0,No,Urban,16,21.731544337449257
25.0,4.7,Cloudy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,24,13.738363003280481
28.0,4.8,Stormy,Medium,1,Snack,scooter,0.0,No,Metropolitian,21,29.878147262341205
21.0,4.9,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,14,13.577311425538301
30.0,3.6,Sandstorms,Jam,2,Snack,scooter,2.0,Yes,Metropolitian,42,32.7276706947862
,,Windy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,25,12.014235780636715
39.0,4.4,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,34,8.49168153096395
,,,,3,Drinks,scooter,0.0,No,Metropolitian,27,13099.88438463505
26.0,4.3,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,33,32.42923038740452
35.0,4.9,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,35,17.549856993408604
36.0,4.8,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,20,4.790439042513197
29.0,4.0,Cloudy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,34,20.057617106472502
36.0,5.0,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,24,7.89483053181105
37.0,4.0,Sandstorms,High,1,Meal,motorcycle,,No,Urban,31,2.401760846784691
32.0,4.0,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,31,8.243802486225775
,,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,38,22.914551982083466
24.0,4.7,Cloudy,Low,1,Drinks,scooter,1.0,No,Urban,13,5.015413159477846
24.0,5.0,Windy,High,1,Drinks,motorcycle,,No,Metropolitian,26,2.5085614675276235
31.0,3.7,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,44,19.0907515889542
24.0,3.2,Sunny,Low,1,Drinks,scooter,1.0,No,Metropolitian,38,19.813917054109016
25.0,4.8,Stormy,Jam,1,Drinks,scooter,0.0,No,Urban,16,16.983359290708307
34.0,4.7,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,46,23.32172251453408
25.0,4.8,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,38,19.089173619714128
36.0,4.8,Cloudy,Low,1,Buffet,scooter,0.0,No,Urban,15,2.492509029273341
39.0,4.5,Cloudy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,15,13.78788186572672
26.0,4.8,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,29,16.983359290708307
27.0,4.6,Fog,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,28,29.8903887644667
25.0,4.3,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,34,10.866592937211784
27.0,4.8,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,27,20.145486743562856
33.0,4.1,Stormy,Low,0,Buffet,motorcycle,1.0,No,,25,5.43363428501433
39.0,4.6,Cloudy,Low,2,Buffet,scooter,1.0,No,Urban,28,21.7066777991342
26.0,4.7,Sunny,Jam,2,Buffet,electric_scooter,0.0,No,Urban,10,15.05960542427027
21.0,4.7,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,16,5.197581548731251
27.0,4.6,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,14,12.592480467242193
23.0,4.7,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,13,13.636869528480156
31.0,4.7,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,17,7.822049547312886
26.0,4.5,Stormy,Low,0,Buffet,motorcycle,0.0,No,,22,28.337022635109218
39.0,4.8,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,30,13.634790750426456
37.0,4.8,Sunny,Low,1,Meal,motorcycle,1.0,,Metropolitian,10,2.59415828659177
29.0,4.2,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,28,5.435013267049013
25.0,4.5,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,5.661121254147949
20.0,4.8,Stormy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,28,21.050740930958572
34.0,5.0,Windy,Jam,0,Snack,motorcycle,0.0,No,Urban,31,12.00586182332365
24.0,4.5,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,14,26.39214764842998
30.0,5.0,Fog,Low,2,Snack,scooter,0.0,No,,17,2.63158921253021
31.0,5.0,Sandstorms,Low,2,Buffet,scooter,,No,Metropolitian,23,36.797238211469384
24.0,4.9,Windy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,14,21.610935230750844
22.0,4.6,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,12,32.61783091520538
22.0,4.8,Cloudy,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,25,30.220649430845466
36.0,4.7,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Urban,25,25.475029507646852
29.0,4.6,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,24,13.583191299701152
20.0,5.0,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,36.797238211469384
32.0,4.9,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,24,13.582818562750962
32.0,4.7,Cloudy,Jam,2,Buffet,motorcycle,3.0,No,Metropolitian,49,29.991182180491556
39.0,4.8,Fog,Low,1,Meal,motorcycle,1.0,No,Urban,18,4.825989075182312
38.0,4.4,Stormy,Medium,2,Buffet,electric_scooter,2.0,No,Metropolitian,38,19.813917054109016
29.0,4.5,Windy,Medium,1,Meal,motorcycle,0.0,No,Urban,16,19.00704673249652
38.0,4.9,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,23,6.935082612355073
24.0,4.8,Fog,Low,2,Snack,scooter,0.0,No,Metropolitian,24,21.82242571781089
21.0,4.7,Sandstorms,Jam,2,Snack,electric_scooter,1.0,No,Urban,29,22.644473839635083
21.0,5.0,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,18,18.415988879364722
30.0,4.7,Sandstorms,Medium,2,Meal,scooter,1.0,No,Metropolitian,32,15.110041683189083
29.0,4.5,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,17,5.434661811268899
34.0,4.4,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,42,24.54758260322867
36.0,4.6,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,32,7.8217615809141865
30.0,4.5,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,47,32.3907699728091
31.0,4.4,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,38,29.888899736573034
23.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,23.322238949014306
23.0,4.9,Stormy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,15,5.015413159477846
37.0,4.4,Stormy,High,0,Drinks,motorcycle,1.0,No,Semi-Urban,49,10.033703136283487
50.0,6.0,,,3,Drinks,electric_scooter,0.0,No,,17,10035.43603733283
28.0,4.6,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,18,5.2149216138154975
31.0,4.6,Fog,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,17,16.983359290708307
36.0,4.5,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,20.858453546479474
35.0,4.6,Fog,Low,2,Buffet,scooter,0.0,No,Urban,18,5.661121254147949
33.0,4.6,Windy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,30,35.44793006433463
33.0,4.0,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32,10.378416675765617
32.0,4.8,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,27,19.09083863038779
29.0,4.7,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,13,10.031427631597353
30.0,4.7,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,15,5.4971495990316654
24.0,5.0,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,17,2.748065836447893
32.0,4.7,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,31,10.911551446274283
21.0,5.0,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,18,2.728155031389731
32.0,4.7,Cloudy,Medium,2,Meal,electric_scooter,1.0,No,Urban,16,12.462175999034962
25.0,4.0,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,2.5932907790444917
30.0,4.7,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,25,23.32172251453408
30.0,4.9,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,15,5.1841967669687605
32.0,4.0,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,36,31.136136932686078
37.0,4.9,Fog,Medium,1,Drinks,scooter,0.0,No,Urban,15,12.592504734147049
29.0,4.5,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37,21.606343007383437
35.0,4.7,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,20,8.287599379514681
37.0,4.5,Fog,Medium,2,Buffet,electric_scooter,0.0,No,Urban,19,10.185150210920881
31.0,5.0,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,16,16.36651028103701
24.0,4.7,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,18,18.147471317057335
22.0,4.3,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,2.7279452583269386
25.0,4.9,Windy,Jam,2,Meal,scooter,0.0,No,,15,19.022571004084075
26.0,4.8,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,14,5.017130674270906
32.0,3.5,Fog,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,35,20.855330021356117
32.0,4.2,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,2.747709683437457
36.0,4.6,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,28,5.017130674270906
24.0,4.6,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,38,20.67831317335318
37.0,4.5,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,17,8.243759036328699
36.0,4.9,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,24,20.05598336459313
32.0,4.9,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,19.232503857195802
36.0,4.9,Stormy,Medium,1,Meal,motorcycle,,No,Metropolitian,25,12.537877419505325
,,Windy,Jam,1,Meal,motorcycle,1.0,No,Urban,21,25.475029507646852
26.0,4.6,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,16,19.206357170348255
,,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,43,13583.520802378895
35.0,4.8,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,19,15.048409014246454
22.0,4.6,Sunny,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,12,19.23268196610978
35.0,4.9,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,20,5.455334845750311
,,Sunny,Low,1,Snack,scooter,1.0,No,,19,13.386275289236396
34.0,4.6,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,27,10.364692430056142
38.0,4.9,Windy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,23,29.99439902129001
20.0,4.4,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,34,25.475029507646852
36.0,4.3,Stormy,High,2,Snack,scooter,1.0,No,Metropolitian,31,5.523498366747353
25.0,4.8,Sunny,Low,0,Meal,motorcycle,0.0,No,Urban,14,5.0168722144179165
24.0,4.7,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,2.401981152920626
36.0,4.9,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,15,32.38811177659437
24.0,4.9,Cloudy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,29,13.81009918338625
38.0,4.8,Fog,Medium,2,Drinks,motorcycle,2.0,Yes,Metropolitian,40,25.428463277010522
,,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,24,22.644473839635083
37.0,4.6,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,22,16.761400227457187
22.0,4.7,Windy,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,23,26.422718859894484
35.0,4.5,Windy,Jam,1,Meal,scooter,0.0,No,Metropolitian,30,15.642831050508166
36.0,4.6,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,23,15.786771009021026
23.0,4.9,Cloudy,Low,1,Meal,scooter,0.0,No,Metropolitian,10,12.063023565221448
23.0,4.8,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,45,31.136136932686078
22.0,4.6,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,25,22.908645563199467
23.0,4.8,Sunny,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,13,7.5233248176748875
33.0,4.9,Cloudy,Medium,0,Snack,motorcycle,0.0,Yes,Metropolitian,41,23.675288453199435
20.0,4.8,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,13,7.89483053181105
20.0,5.0,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35,7.894265960797837
23.0,4.8,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,33,2.519048888183513
33.0,4.4,Fog,High,1,Meal,motorcycle,1.0,No,Metropolitian,36,10.866681685026965
38.0,4.9,Cloudy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,28,25.475029507646852
35.0,4.3,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,37,18.24725769829905
33.0,5.0,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,33,8.145042726596701
31.0,4.9,Sunny,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,19,4.991874719685376
25.0,5.0,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,17,2.631750389420423
,,Sandstorms,High,2,Buffet,scooter,1.0,No,Urban,22,10.367484798676339
26.0,4.7,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,17,5.43370032857611
37.0,4.7,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,22,11.322241389964427
32.0,4.8,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,47,35.2880238168912
39.0,4.8,Sandstorms,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,26,13.638311524261939
30.0,4.5,Fog,Jam,2,Drinks,scooter,1.0,No,Urban,27,14.399627775490744
29.0,4.9,Cloudy,Low,2,Snack,scooter,1.0,No,Urban,26,17.55097285868628
35.0,4.4,Stormy,High,2,Meal,scooter,2.0,No,Urban,33,2.747939880474964
37.0,4.7,Cloudy,Medium,0,Snack,motorcycle,1.0,No,,44,29.995765080475415
21.0,5.0,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,25,33.08356649967019
